tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1938,57:00.7,29:19.6,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,42823,Customer,1969,0
229,59:23.3,03:13.2,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.7177325,-74.043845,42277,Customer,1969,0
336,03:29.9,09:06.3,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,44059,Customer,1969,0
641,04:02.8,14:44.5,3681,Grand St,40.71517768,-74.03768331,3203,Hamilton Park,40.72759597,-74.04424731,42230,Subscriber,1956,1
622,04:26.3,14:48.9,3681,Grand St,40.71517768,-74.03768331,3203,Hamilton Park,40.72759597,-74.04424731,42444,Subscriber,1957,1
6884,05:13.2,59:57.2,3678,Fairmount Ave,40.72572614,-74.07195926,3209,Brunswick St,40.7241765,-74.0506564,32575,Customer,1969,0
484,07:05.1,15:09.2,3678,Fairmount Ave,40.72572614,-74.07195926,3640,Journal Square,40.73367,-74.0625,42614,Customer,1969,0
861,14:23.9,28:44.9,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,40958,Customer,1969,0
1584,18:14.8,44:39.8,3678,Fairmount Ave,40.72572614,-74.07195926,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44687,Subscriber,1993,1
890,21:01.7,35:51.8,3677,Glenwood Ave,40.72755147,-74.07106072,3203,Hamilton Park,40.72759597,-74.04424731,28367,Customer,1969,0
514,22:23.3,30:57.5,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,44723,Customer,1969,0
2650,23:39.6,07:49.8,3194,McGinley Square,40.72533993,-74.06762213,3186,Grove St PATH,40.71958612,-74.04311746,29727,Customer,1969,0
293,25:11.4,30:04.4,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42396,Subscriber,1987,1
2413,27:35.7,07:49.0,3194,McGinley Square,40.72533993,-74.06762213,3186,Grove St PATH,40.71958612,-74.04311746,47254,Customer,1969,0
466,30:39.4,38:26.2,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,42823,Customer,1969,0
820,32:52.5,46:33.2,3187,Warren St,40.7211236,-74.03805095,3640,Journal Square,40.73367,-74.0625,31794,Customer,1969,0
368,33:02.7,39:11.5,3640,Journal Square,40.73367,-74.0625,3194,McGinley Square,40.72533993,-74.06762213,42614,Customer,1969,0
633,34:18.4,44:51.9,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,34039,Customer,1969,0
484,34:23.4,42:27.9,3195,Sip Ave,40.7308971,-74.06391263,3212,Christ Hospital,40.73478582,-74.05044364,42396,Customer,1969,0
465,38:25.0,46:10.2,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,35155,Customer,1969,0
308,38:52.9,44:01.7,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,43693,Subscriber,1987,1
559,41:39.0,50:58.4,3212,Christ Hospital,40.73478582,-74.05044364,3220,5 Corners Library,40.73496102,-74.05950308,46220,Customer,1969,0
449,47:09.6,54:38.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,44505,Customer,1969,0
1439,48:02.0,12:01.9,3203,Hamilton Park,40.72759597,-74.04424731,3681,Grand St,40.71517768,-74.03768331,42230,Subscriber,1956,1
1378,48:42.7,11:41.2,3203,Hamilton Park,40.72759597,-74.04424731,3681,Grand St,40.71517768,-74.03768331,48922,Subscriber,1957,1
1247,49:40.5,10:28.1,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,41002,Customer,1969,0
467,49:46.7,57:34.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,30009,Customer,1969,0
1331,50:21.1,12:32.3,3638,Washington St,40.7242941,-74.0354826,3268,Lafayette Park,40.71346383,-74.06285852,39542,Subscriber,1987,2
943,52:25.1,08:08.5,3280,Astor Place,40.7192822,-74.07126188,3186,Grove St PATH,40.71958612,-74.04311746,42159,Customer,1969,0
1576,53:18.5,19:34.6,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,41244,Customer,1969,0
2569,54:37.0,37:26.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,47255,Subscriber,1993,1
175,56:25.2,59:20.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,42209,Subscriber,1993,1
467,57:13.6,05:00.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3213,Van Vorst Park,40.71848892,-74.04772663,47257,Customer,1969,0
595,57:24.0,07:20.0,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42141,Subscriber,1962,1
571,57:40.5,07:11.5,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,39839,Subscriber,1969,1
1332,58:59.0,21:11.2,3206,Hilltop,40.7311689,-74.0575736,3187,Warren St,40.7211236,-74.03805095,27708,Customer,1969,0
1933,01:18.3,33:31.3,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,32440,Subscriber,1983,1
1978,05:09.4,38:07.9,3267,Morris Canal,40.71241882,-74.03852552,3207,Oakland Ave,40.7376037,-74.0524783,43230,Customer,1969,0
1031,05:40.7,22:52.6,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,41697,Customer,1969,0
289,07:16.4,12:05.6,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,45198,Customer,1969,0
1623,09:10.2,36:13.5,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,40709,Customer,1969,0
1332,11:50.2,34:02.5,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,45959,Customer,1969,0
564,11:54.7,21:19.4,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,46935,Customer,1969,0
2041,17:54.2,51:55.6,3275,Columbus Drive,40.7183552,-74.03891444,3210,Pershing Field,40.74267714,-74.05178863,42456,Customer,1969,0
3514,18:16.1,16:50.6,3186,Grove St PATH,40.71958612,-74.04311746,3195,Sip Ave,40.7308971,-74.06391263,46382,Customer,1969,0
118,20:54.9,22:53.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,30053,Customer,1969,0
277,22:51.0,27:28.9,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,48929,Subscriber,1980,1
1068,22:53.6,40:41.9,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42805,Customer,1969,0
137,25:20.3,27:37.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,44664,Subscriber,1977,1
833,38:32.8,52:26.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3481,York St,40.71649,-74.04105,44229,Customer,1969,0
556,40:01.0,49:17.9,3273,Manila & 1st,40.72165072,-74.04288411,3202,Newport PATH,40.7272235,-74.0337589,44358,Customer,1969,0
745,40:43.8,53:09.5,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,44209,Customer,1969,0
151,46:02.1,48:33.5,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,38470,Customer,1969,0
2054,46:10.5,20:24.9,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40488,Customer,1969,0
146,46:40.8,49:06.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,32540,Customer,1969,0
2558,46:46.4,29:24.6,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,44415,Subscriber,1984,2
506,48:30.5,56:57.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3681,Grand St,40.71517768,-74.03768331,42370,Customer,1969,0
266,48:56.7,53:23.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,39740,Customer,1969,0
610,49:24.4,59:34.9,3205,JC Medical Center,40.71653978,-74.04963791,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,39533,Customer,1969,0
365,49:48.7,55:54.0,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,42453,Customer,1969,0
218,50:15.6,53:54.4,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,46141,Customer,1969,0
370,50:29.0,56:39.3,3638,Washington St,40.7242941,-74.0354826,3269,Brunswick & 6th,40.72601173,-74.05038893,45255,Customer,1969,0
1645,51:27.3,18:53.1,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,26802,Customer,1969,0
300,52:19.8,57:20.6,3213,Van Vorst Park,40.71848892,-74.04772663,3275,Columbus Drive,40.7183552,-74.03891444,42434,Customer,1969,0
2645,53:00.6,37:06.0,3207,Oakland Ave,40.7376037,-74.0524783,3199,Newport Pkwy,40.7287448,-74.0321082,43230,Customer,1969,0
143,53:46.0,56:09.3,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,31659,Customer,1969,0
2001,54:46.7,28:08.4,3196,Riverview Park,40.7443187,-74.0439909,3213,Van Vorst Park,40.71848892,-74.04772663,35159,Customer,1969,0
1096,56:45.6,15:02.0,3194,McGinley Square,40.72533993,-74.06762213,3199,Newport Pkwy,40.7287448,-74.0321082,42614,Customer,1969,0
434,59:02.9,06:17.7,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,45656,Subscriber,1972,1
969,00:49.1,16:58.1,3209,Brunswick St,40.7241765,-74.0506564,3678,Fairmount Ave,40.72572614,-74.07195926,32575,Customer,1969,0
556,03:14.1,12:31.0,3210,Pershing Field,40.74267714,-74.05178863,3211,Newark Ave,40.72152515,-74.04630454,34039,Customer,1969,0
323,05:50.2,11:14.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,44721,Customer,1969,0
5140,09:06.6,34:47.2,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,38470,Customer,1969,0
417,09:52.9,16:50.1,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,46141,Customer,1969,0
446,10:07.4,17:33.7,3681,Grand St,40.71517768,-74.03768331,3272,Jersey & 3rd,40.72333159,-74.04595256,43361,Customer,1969,0
594,11:20.0,21:14.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,45372,Customer,1969,0
491,14:07.5,22:18.7,3203,Hamilton Park,40.72759597,-74.04424731,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,40709,Customer,1969,0
347,14:36.0,20:23.5,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,32579,Customer,1969,0
136,18:25.6,20:42.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42423,Customer,1969,0
1231,18:39.0,39:10.4,3280,Astor Place,40.7192822,-74.07126188,3187,Warren St,40.7211236,-74.03805095,45256,Customer,1969,0
502,19:14.9,27:37.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,44381,Customer,1969,0
3135,26:38.8,18:54.0,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,47255,Subscriber,1979,1
145,27:42.9,30:08.8,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,25391,Customer,1969,0
279,29:09.8,33:49.3,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,42174,Customer,1969,0
308,29:49.3,34:57.6,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,38674,Customer,1969,0
3329,30:33.6,26:03.4,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,44209,Customer,1969,0
531,32:47.9,41:38.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,42473,Customer,1969,0
684,33:19.2,44:43.8,3279,Dixon Mills,40.72163014,-74.04996783,3187,Warren St,40.7211236,-74.03805095,44059,Customer,1969,0
668,33:26.4,44:35.0,3279,Dixon Mills,40.72163014,-74.04996783,3187,Warren St,40.7211236,-74.03805095,40756,Customer,1969,0
1140,35:18.3,54:18.5,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,41400,Customer,1969,0
2179,36:00.1,12:19.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3209,Brunswick St,40.7241765,-74.0506564,40488,Customer,1969,0
522,36:41.4,45:24.1,3185,City Hall,40.7177325,-74.043845,3278,Monmouth and 6th,40.72568548,-74.04879034,42495,Subscriber,1996,2
157,37:13.5,39:51.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,45967,Customer,1969,0
678,38:05.8,49:24.5,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,29564,Customer,1969,0
509,38:46.9,47:16.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,44505,Customer,1969,0
534,38:55.2,47:49.7,3195,Sip Ave,40.7308971,-74.06391263,3211,Newark Ave,40.72152515,-74.04630454,46382,Customer,1969,0
668,42:58.7,54:07.5,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,39661,Subscriber,1976,2
195,43:00.7,46:16.2,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,25391,Subscriber,1973,1
316,44:36.2,49:52.5,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,31092,Subscriber,1987,1
311,44:45.0,49:56.5,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,44236,Subscriber,1990,2
2488,47:20.9,28:49.3,3193,Lincoln Park,40.7246051,-74.07840595,3640,Journal Square,40.73367,-74.0625,32440,Customer,1969,0
726,48:57.1,01:04.0,3679,Bergen Ave,40.72210379,-74.071455,3640,Journal Square,40.73367,-74.0625,44403,Customer,1969,0
603,49:40.8,59:44.1,3681,Grand St,40.71517768,-74.03768331,3269,Brunswick & 6th,40.72601173,-74.05038893,42370,Customer,1969,0
374,50:20.5,56:35.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,39685,Customer,1969,0
929,50:52.2,06:21.4,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3205,JC Medical Center,40.71653978,-74.04963791,30680,Customer,1969,0
244,52:01.2,56:05.4,3677,Glenwood Ave,40.72755147,-74.07106072,3193,Lincoln Park,40.7246051,-74.07840595,41838,Customer,1969,0
420,54:01.6,01:01.7,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,40796,Customer,1969,0
657,55:20.9,06:18.5,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42160,Customer,1969,0
1353,56:03.1,18:36.6,3483,Montgomery St,40.71942,-74.05099,3196,Riverview Park,40.7443187,-74.0439909,42450,Customer,1969,0
1767,59:18.6,28:46.2,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,46030,Customer,1969,0
326,01:03.9,06:30.7,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,44710,Customer,1969,0
1122,05:03.7,23:45.7,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44319,Customer,1969,0
774,08:44.8,21:39.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,49007,Customer,1969,0
2122,08:48.6,44:11.4,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,46529,Customer,1969,0
388,12:53.5,19:22.3,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,42293,Subscriber,1983,1
812,14:41.9,28:14.5,3677,Glenwood Ave,40.72755147,-74.07106072,3269,Brunswick & 6th,40.72601173,-74.05038893,45339,Customer,1969,0
280,16:50.8,21:31.2,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,43543,Subscriber,1989,1
811,17:09.9,30:41.4,3678,Fairmount Ave,40.72572614,-74.07195926,3214,Essex Light Rail,40.7127742,-74.0364857,45091,Customer,1969,0
151,18:18.5,20:50.0,3275,Columbus Drive,40.7183552,-74.03891444,3185,City Hall,40.7177325,-74.043845,41697,Subscriber,1972,1
150,19:27.4,21:57.8,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,44283,Customer,1969,0
262,20:15.6,24:38.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,40464,Subscriber,1956,1
2262,21:09.8,58:52.6,3483,Montgomery St,40.71942,-74.05099,3220,5 Corners Library,40.73496102,-74.05950308,42788,Subscriber,1958,1
239,21:13.7,25:13.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,42160,Customer,1969,0
798,21:57.8,35:16.0,3203,Hamilton Park,40.72759597,-74.04424731,3210,Pershing Field,40.74267714,-74.05178863,44852,Subscriber,1966,1
101,23:02.4,24:43.6,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,32540,Customer,1969,0
334,25:50.7,31:25.5,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,42205,Customer,1969,0
343,25:52.3,31:36.2,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,25971,Customer,1969,0
3119,28:40.2,20:39.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3677,Glenwood Ave,40.72755147,-74.07106072,45339,Customer,1969,0
457,31:10.9,38:48.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,34048,Customer,1969,0
463,31:39.1,39:22.4,3220,5 Corners Library,40.73496102,-74.05950308,3203,Hamilton Park,40.72759597,-74.04424731,45278,Subscriber,1973,1
159,32:35.8,35:14.8,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,42494,Customer,1969,0
247,40:23.5,44:30.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,39740,Customer,1969,0
245,45:42.0,49:47.5,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,45372,Customer,1969,0
1246,47:26.9,08:13.0,3205,JC Medical Center,40.71653978,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,46529,Customer,1969,0
571,51:01.8,00:33.5,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42205,Customer,1969,0
1786,55:23.9,25:10.1,3275,Columbus Drive,40.7183552,-74.03891444,3267,Morris Canal,40.71241882,-74.03852552,42453,Customer,1969,0
406,55:33.0,02:19.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3213,Van Vorst Park,40.71848892,-74.04772663,31659,Subscriber,1980,2
169,57:44.5,00:33.5,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42494,Customer,1969,0
300,58:13.0,03:13.4,3638,Washington St,40.7242941,-74.0354826,3681,Grand St,40.71517768,-74.03768331,46226,Customer,1969,0
310,00:47.0,05:57.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29727,Customer,1969,0
306,09:39.5,14:46.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,42343,Customer,1969,0
520,09:51.0,18:31.1,3202,Newport PATH,40.7272235,-74.0337589,3206,Hilltop,40.7311689,-74.0575736,45138,Customer,1969,0
664,10:49.9,21:54.5,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.04630454,29731,Subscriber,1973,1
832,10:53.0,24:45.2,3210,Pershing Field,40.74267714,-74.05178863,3203,Hamilton Park,40.72759597,-74.04424731,44852,Subscriber,1966,1
332,15:34.2,21:06.6,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,39421,Customer,1969,0
392,15:43.9,22:16.3,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,48923,Customer,1969,0
322,27:29.4,32:51.5,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,45543,Customer,1969,0
268,27:34.2,32:03.1,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,40464,Customer,1969,0
508,34:21.5,42:50.1,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,45543,Customer,1969,0
1173,36:35.2,56:08.5,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,38470,Customer,1969,0
498,38:27.3,46:46.1,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42444,Customer,1969,0
746,39:24.2,51:50.9,3214,Essex Light Rail,40.7127742,-74.0364857,3278,Monmouth and 6th,40.72568548,-74.04879034,42890,Customer,1969,0
570,40:42.6,50:13.2,3206,Hilltop,40.7311689,-74.0575736,3640,Journal Square,40.73367,-74.0625,45138,Subscriber,1973,1
247,42:06.0,46:14.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3279,Dixon Mills,40.72163014,-74.04996783,40093,Customer,1969,0
518,44:18.6,52:56.8,3195,Sip Ave,40.7308971,-74.06391263,3272,Jersey & 3rd,40.72333159,-74.04595256,46030,Customer,1969,0
1061,51:52.7,09:34.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,44505,Customer,1969,0
1066,51:55.2,09:41.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,44381,Customer,1969,0
145,57:35.3,00:01.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.0506564,46030,Customer,1969,0
1211,58:26.0,18:37.7,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,44744,Customer,1969,0
1251,58:43.2,19:34.9,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,44684,Customer,1969,0
925,58:51.6,14:16.9,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,39661,Customer,1969,0
542,02:29.0,11:31.1,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.7192517,-74.034234,45967,Customer,1969,0
573,03:22.3,12:55.3,3220,5 Corners Library,40.73496102,-74.05950308,3483,Montgomery St,40.71942,-74.05099,42788,Subscriber,1958,1
809,11:05.0,24:34.1,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,32579,Customer,1969,0
